V4_2,Data_Marking,CV,calendar-years,time,admin-geography,geography,ashe-statistics,statistics,ashe-sex,sex,ashe-working-pattern,workingpattern,ashe-hours-and-earnings,hoursandearnings,ashe-workplace-or-residence,workplaceorresidence
16.28,,13.0,2018,2018,E08000008,Tameside,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
15.12,,9.2,2018,2018,E08000008,Tameside,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
27562.0,,3.9,2016,2016,E08000010,Wigan,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
25964.0,,3.9,2016,2016,E08000010,Wigan,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
31909.0,,3.7,2016,2016,E08000010,Wigan,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
15.07,,3.0,2016,2016,E08000010,Wigan,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
12.97,,3.9,2016,2016,E08000010,Wigan,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
29481.0,,2.8,2016,2016,E08000010,Wigan,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
14.44,,5.1,2016,2016,E08000010,Wigan,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
13.8,,3.4,2016,2016,E08000010,Wigan,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
29747.0,,5.7,2016,2016,E08000010,Wigan,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
13.15,,3.1,2016,2016,E08000010,Wigan,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
14.33,,2.3,2016,2016,E08000010,Wigan,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
25097.0,,4.7,2016,2016,E08000010,Wigan,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
29384.0,,3.9,2017,2017,E08000010,Wigan,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
31608.0,,6.2,2017,2017,E08000010,Wigan,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
15.32,,2.9,2017,2017,E08000010,Wigan,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
26368.0,,3.8,2017,2017,E08000010,Wigan,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
14.08,,4.5,2017,2017,E08000010,Wigan,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
13.97,,3.0,2017,2017,E08000010,Wigan,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
29684.0,,6.4,2017,2017,E08000010,Wigan,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
25492.0,,5.0,2017,2017,E08000010,Wigan,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
27856.0,,4.4,2017,2017,E08000010,Wigan,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
14.78,,2.2,2017,2017,E08000010,Wigan,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
13.85,,3.1,2017,2017,E08000010,Wigan,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
13.52,,3.7,2017,2017,E08000010,Wigan,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
27029.0,,4.1,2018,2018,E08000010,Wigan,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
33736.0,,3.8,2018,2018,E08000010,Wigan,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
31015.0,,2.9,2018,2018,E08000010,Wigan,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
13.88,,3.1,2018,2018,E08000010,Wigan,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
16.14,,3.0,2018,2018,E08000010,Wigan,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
15.27,,2.3,2018,2018,E08000010,Wigan,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
26255.0,,5.2,2018,2018,E08000010,Wigan,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
30488.0,,5.2,2018,2018,E08000010,Wigan,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
28731.0,,3.8,2018,2018,E08000010,Wigan,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
13.33,,3.7,2018,2018,E08000010,Wigan,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
14.58,,4.3,2018,2018,E08000010,Wigan,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
14.07,,3.0,2018,2018,E08000010,Wigan,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
28596.0,,6.3,2016,2016,E08000004,Oldham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
13.81,,4.0,2016,2016,E08000004,Oldham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
30845.0,,8.1,2016,2016,E08000004,Oldham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
13.95,,5.1,2016,2016,E08000004,Oldham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
25177.0,,9.2,2016,2016,E08000004,Oldham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
30522.0,,6.6,2016,2016,E08000004,Oldham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
12.25,,5.0,2016,2016,E08000004,Oldham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
13.86,,5.0,2016,2016,E08000004,Oldham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
27156.0,,5.1,2016,2016,E08000004,Oldham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
13.25,,3.7,2016,2016,E08000004,Oldham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
22035.0,,6.4,2016,2016,E08000004,Oldham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
13.56,,6.3,2016,2016,E08000004,Oldham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
14.05,,3.8,2017,2017,E08000004,Oldham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
14.21,,6.2,2017,2017,E08000004,Oldham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
28557.0,,6.2,2017,2017,E08000004,Oldham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
29081.0,,6.3,2017,2017,E08000004,Oldham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
13.6,,4.6,2017,2017,E08000004,Oldham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
26611.0,,11.0,2017,2017,E08000004,Oldham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
13.96,,4.7,2017,2017,E08000004,Oldham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
30656.0,,7.7,2017,2017,E08000004,Oldham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
26709.0,,5.0,2017,2017,E08000004,Oldham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
13.26,,3.6,2017,2017,E08000004,Oldham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
22932.0,,7.3,2017,2017,E08000004,Oldham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
12.51,,5.1,2017,2017,E08000004,Oldham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
24814.0,,8.1,2018,2018,E08000004,Oldham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
32315.0,,8.3,2018,2018,E08000004,Oldham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
29169.0,,6.3,2018,2018,E08000004,Oldham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
13.39,,4.1,2018,2018,E08000004,Oldham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
14.71,,4.8,2018,2018,E08000004,Oldham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
14.17,,3.3,2018,2018,E08000004,Oldham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
24049.0,,4.8,2018,2018,E08000004,Oldham,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
30999.0,,5.3,2018,2018,E08000004,Oldham,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
27977.0,,3.9,2018,2018,E08000004,Oldham,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
13.22,,4.1,2018,2018,E08000004,Oldham,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
15.18,,4.7,2018,2018,E08000004,Oldham,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
14.35,,3.3,2018,2018,E08000004,Oldham,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
34272.0,,4.1,2016,2016,E08000007,Stockport,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
30452.0,,7.6,2016,2016,E08000007,Stockport,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
17.2,,3.0,2016,2016,E08000007,Stockport,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
18.01,,3.8,2016,2016,E08000007,Stockport,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
29384.0,,5.9,2016,2016,E08000007,Stockport,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.01,,5.0,2016,2016,E08000007,Stockport,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
31818.0,,4.5,2016,2016,E08000007,Stockport,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.99,,4.9,2016,2016,E08000007,Stockport,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
15.48,,3.0,2016,2016,E08000007,Stockport,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
37086.0,,4.5,2016,2016,E08000007,Stockport,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
30824.0,,3.6,2016,2016,E08000007,Stockport,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.8,,3.8,2016,2016,E08000007,Stockport,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.28,,2.6,2017,2017,E08000007,Stockport,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
29263.0,,5.1,2017,2017,E08000007,Stockport,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
15.89,,3.8,2017,2017,E08000007,Stockport,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
34250.0,,3.6,2017,2017,E08000007,Stockport,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.19,,3.5,2017,2017,E08000007,Stockport,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
37787.0,,4.7,2017,2017,E08000007,Stockport,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
28158.0,,5.2,2017,2017,E08000007,Stockport,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
30761.0,,4.4,2017,2017,E08000007,Stockport,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
32774.0,,6.6,2017,2017,E08000007,Stockport,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.54,,2.7,2017,2017,E08000007,Stockport,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
14.54,,3.8,2017,2017,E08000007,Stockport,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.23,,3.6,2017,2017,E08000007,Stockport,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
31347.0,,6.0,2018,2018,E08000007,Stockport,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
36201.0,,3.8,2018,2018,E08000007,Stockport,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
39441.0,,4.9,2018,2018,E08000007,Stockport,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
16.54,,4.4,2018,2018,E08000007,Stockport,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
18.67,,3.6,2018,2018,E08000007,Stockport,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
17.85,,2.8,2018,2018,E08000007,Stockport,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
35537.0,,5.2,2018,2018,E08000007,Stockport,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
28315.0,,5.8,2018,2018,E08000007,Stockport,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
32507.0,,4.0,2018,2018,E08000007,Stockport,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.04,,3.9,2018,2018,E08000007,Stockport,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.81,,4.0,2018,2018,E08000007,Stockport,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.11,,2.9,2018,2018,E08000007,Stockport,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
24878.0,,4.1,2016,2016,E08000006,Salford,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
31249.0,,9.4,2016,2016,E08000006,Salford,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
28808.0,,6.1,2016,2016,E08000006,Salford,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
13.31,,3.3,2016,2016,E08000006,Salford,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
16.17,,3.7,2016,2016,E08000006,Salford,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
14.71,,4.1,2016,2016,E08000006,Salford,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
33169.0,,7.3,2016,2016,E08000006,Salford,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
17.06,,4.9,2016,2016,E08000006,Salford,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
14.18,,2.9,2016,2016,E08000006,Salford,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
14.78,,5.3,2016,2016,E08000006,Salford,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
36254.0,,11.0,2016,2016,E08000006,Salford,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
28625.0,,7.2,2016,2016,E08000006,Salford,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
14.48,,2.8,2017,2017,E08000006,Salford,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
13.66,,3.4,2017,2017,E08000006,Salford,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
31339.0,,5.3,2017,2017,E08000006,Salford,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
15.16,,4.1,2017,2017,E08000006,Salford,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
28786.0,,8.3,2017,2017,E08000006,Salford,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
26142.0,,4.0,2017,2017,E08000006,Salford,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
29289.0,,3.8,2017,2017,E08000006,Salford,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
14.99,,4.0,2017,2017,E08000006,Salford,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
16.85,,4.1,2017,2017,E08000006,Salford,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.2,,3.0,2017,2017,E08000006,Salford,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
34826.0,,6.2,2017,2017,E08000006,Salford,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
38779.0,,8.0,2017,2017,E08000006,Salford,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
26947.0,,4.0,2018,2018,E08000006,Salford,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
31027.0,,4.5,2018,2018,E08000006,Salford,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
29311.0,,3.2,2018,2018,E08000006,Salford,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
13.96,,3.0,2018,2018,E08000006,Salford,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
14.87,,3.4,2018,2018,E08000006,Salford,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
14.48,,2.4,2018,2018,E08000006,Salford,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
29045.0,,4.3,2018,2018,E08000006,Salford,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
37368.0,,12.0,2018,2018,E08000006,Salford,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
34045.0,,7.4,2018,2018,E08000006,Salford,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.19,,3.3,2018,2018,E08000006,Salford,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.04,,4.5,2018,2018,E08000006,Salford,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.94,,3.2,2018,2018,E08000006,Salford,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
27605.0,,4.1,2016,2016,E08000002,Bury,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
33000.0,,5.3,2016,2016,E08000002,Bury,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
16.24,,4.9,2016,2016,E08000002,Bury,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
30507.0,,3.6,2016,2016,E08000002,Bury,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
15.55,,3.3,2016,2016,E08000002,Bury,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
14.66,,3.8,2016,2016,E08000002,Bury,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
15.62,,8.6,2016,2016,E08000002,Bury,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
26366.0,,6.0,2016,2016,E08000002,Bury,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
13.27,,5.7,2016,2016,E08000002,Bury,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
14.61,,5.8,2016,2016,E08000002,Bury,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
,x,24.0,2016,2016,E08000002,Bury,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
,x,35.0,2016,2016,E08000002,Bury,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
14.75,,3.5,2017,2017,E08000002,Bury,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
15.83,,7.8,2017,2017,E08000002,Bury,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
28049.0,,4.4,2017,2017,E08000002,Bury,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
,x,24.0,2017,2017,E08000002,Bury,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
34043.0,,6.1,2017,2017,E08000002,Bury,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
31198.0,,4.1,2017,2017,E08000002,Bury,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
14.72,,5.4,2017,2017,E08000002,Bury,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.57,,4.9,2017,2017,E08000002,Bury,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
13.09,,5.4,2017,2017,E08000002,Bury,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
,x,34.0,2017,2017,E08000002,Bury,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
25636.0,,7.2,2017,2017,E08000002,Bury,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.78,,3.2,2017,2017,E08000002,Bury,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
28895.0,,4.3,2018,2018,E08000002,Bury,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
33851.0,,5.5,2018,2018,E08000002,Bury,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
31388.0,,3.6,2018,2018,E08000002,Bury,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
16.19,,4.5,2018,2018,E08000002,Bury,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
15.48,,3.6,2018,2018,E08000002,Bury,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
15.86,,3.0,2018,2018,E08000002,Bury,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
27306.0,,7.3,2018,2018,E08000002,Bury,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
,x,24.0,2018,2018,E08000002,Bury,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
33118.0,,15.0,2018,2018,E08000002,Bury,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
14.6,,4.9,2018,2018,E08000002,Bury,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.19,,7.5,2018,2018,E08000002,Bury,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
15.42,,4.7,2018,2018,E08000002,Bury,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
